,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
64,7,manhattan,weights_sqr8,2865,16676,1914,2368,0.8202577341224867,0.5994978028876334,0.5474871010892414,0.5723132241310427,0.8970414201183432
65,7,pond_PCA,uniform,2735,17523,1067,2498,0.85035469924023,0.7193582325092057,0.5226447544429581,0.6054233536247925,0.942603550295858
66,7,pond_PCA,distance,2759,17513,1077,2474,0.8509423666204928,0.7192387904066736,0.5272310338238104,0.6084463557172786,0.9420656266810113
67,7,pond_PCA,weights_sqr,2792,17376,1214,2441,0.8465768375099694,0.6969545681477783,0.5335371679724823,0.6043944149799763,0.9346960731576116
68,7,pond_PCA,weights_sqr4,2862,17123,1467,2371,0.838895185325106,0.6611226611226612,0.5469138161666348,0.5986195356619954,0.9210866057019903
69,7,pond_PCA,weights_sqr8,2866,16745,1845,2367,0.8231960710238005,0.6083634047972829,0.5476781960634435,0.5764279967819791,0.9007530930607853
70,8,manhattan,uniform,2463,17790,800,2770,0.8501448180329934,0.7548268464603126,0.4706669214599656,0.5798022598870056,0.9569661108122647
71,8,manhattan,distance,2783,17460,1130,2450,0.84972505561852,0.7112190135445949,0.5318173132046627,0.6085720533566586,0.9392146315223239
72,8,manhattan,weights_sqr,2791,17404,1186,2442,0.8477101960290475,0.7017852652753331,0.5333460729982802,0.6060803474484256,0.9362022592791823
73,8,manhattan,weights_sqr4,2834,17097,1493,2399,0.8366284682869496,0.6549572452045297,0.5415631568889738,0.592887029288703,0.9196880043033889
74,8,manhattan,weights_sqr8,2863,16687,1903,2370,0.8206355202955128,0.6007133864876206,0.547104911140837,0.5726572657265727,0.8976331360946745
75,8,pond_PCA,uniform,2441,17838,752,2792,0.8512362003106242,0.7644848105230191,0.46646283202751765,0.5793971042012817,0.9595481441635287
76,8,pond_PCA,distance,2766,17523,1067,2467,0.8516559627250976,0.7216279676493608,0.5285686986432256,0.6101919258769027,0.942603550295858
77,8,pond_PCA,weights_sqr,2794,17450,1140,2439,0.8497670318599673,0.71021860701576,0.5339193579208866,0.6095778335333261,0.9386767079074771
78,8,pond_PCA,weights_sqr4,2851,17186,1404,2382,0.8410779498803677,0.6700352526439483,0.5448117714504108,0.6009696458684654,0.9244755244755245
79,8,pond_PCA,weights_sqr8,2877,16757,1833,2356,0.8241615245770894,0.610828025477707,0.5497802407796675,0.5786985819169265,0.9013986013986014
80,9,manhattan,uniform,2720,17546,1044,2513,0.8506905091718088,0.722635494155154,0.5197783298299254,0.604645993108814,0.9438407746100054
81,9,manhattan,distance,2739,17543,1047,2494,0.8513621290349662,0.7234548335974643,0.5234091343397669,0.6073844106885464,0.9436793975255514
82,9,manhattan,weights_sqr,2771,17444,1146,2462,0.8485497208579944,0.7074291549655348,0.5295241735142365,0.6056830601092896,0.9383539537385691
83,9,manhattan,weights_sqr4,2832,17161,1429,2401,0.8392309952566848,0.6646327153250411,0.5411809669405695,0.5965873183062986,0.9231307154384077
84,9,manhattan,weights_sqr8,2858,16700,1890,2375,0.8209713302270915,0.6019376579612469,0.5461494362698261,0.5726881074040678,0.8983324367939752
85,9,pond_PCA,uniform,2712,17614,976,2521,0.8532090836586492,0.735357917570499,0.518249570036308,0.6080035870418115,0.9474986551909629
86,9,pond_PCA,distance,2740,17593,997,2493,0.8535029173487806,0.7332084559807333,0.523600229313969,0.6109253065774805,0.9463690155997848
