,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
59,2,euclidean,weights_sqr8,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
60,3,manhattan,uniform,4172,14121,4469,1061,0.7678713847962053,0.4828144890637658,0.7972482323714887,0.6014127144298689,0.7596019365250134
61,3,manhattan,distance,4174,14124,4466,1059,0.7680812660034421,0.48310185185185184,0.797630422319893,0.6017443955885533,0.7597633136094675
62,3,manhattan,weights_sqr,4180,14230,4360,1053,0.7727826050455442,0.4894613583138173,0.798776992165106,0.6069846801713497,0.7654653039268424
63,3,manhattan,weights_sqr4,4189,14317,4273,1044,0.776812324224489,0.49503663436539824,0.8004968469329257,0.6117561153705732,0.7701452393760087
64,3,manhattan,weights_sqr8,4105,14134,4456,1128,0.7656046677580489,0.479500058404392,0.7844448690999427,0.5951863128896623,0.7603012372243142
65,3,nan_euclidean,uniform,4249,13901,4689,984,0.7618687822692356,0.475385992392034,0.8119625453850564,0.5996753934090748,0.7477676169983862
66,3,nan_euclidean,distance,4249,13906,4684,984,0.7620786634764724,0.4756520765700213,0.8119625453850564,0.5998870535084003,0.7480365788058095
67,3,nan_euclidean,weights_sqr,4268,14077,4513,965,0.7700541493514671,0.4860494248946589,0.8155933498948977,0.6091051805337518,0.757235072619688
68,3,nan_euclidean,weights_sqr4,4239,14262,4328,994,0.7766024430172522,0.49480564958561923,0.8100515956430346,0.6143478260869565,0.7671866594943518
69,3,nan_euclidean,weights_sqr8,4156,14162,4428,1077,0.7689207908323888,0.48415657036346693,0.7941907127842538,0.601577766519505,0.7618074233458849
70,3,minkowski,uniform,4249,13901,4689,984,0.7618687822692356,0.475385992392034,0.8119625453850564,0.5996753934090748,0.7477676169983862
71,3,minkowski,distance,4249,13906,4684,984,0.7620786634764724,0.4756520765700213,0.8119625453850564,0.5998870535084003,0.7480365788058095
72,3,minkowski,weights_sqr,4268,14077,4513,965,0.7700541493514671,0.4860494248946589,0.8155933498948977,0.6091051805337518,0.757235072619688
73,3,minkowski,weights_sqr4,4239,14262,4328,994,0.7766024430172522,0.49480564958561923,0.8100515956430346,0.6143478260869565,0.7671866594943518
74,3,minkowski,weights_sqr8,4156,14162,4428,1077,0.7689207908323888,0.48415657036346693,0.7941907127842538,0.601577766519505,0.7618074233458849
75,3,chebyshev,uniform,4216,13239,5351,1017,0.7326952944633337,0.4406815093550747,0.8056564112363844,0.5697297297297297,0.7121570736955353
76,3,chebyshev,distance,4216,13267,5323,1017,0.7338706292238593,0.44197504979557606,0.8056564112363844,0.5708096398591931,0.713663259817106
77,3,chebyshev,weights_sqr,4202,13446,5144,1031,0.7407967090626705,0.4496041087096084,0.802981081597554,0.5764455723986557,0.7232920925228618
78,3,chebyshev,weights_sqr4,4154,13526,5064,1079,0.7421399487889855,0.450640052072033,0.7938085228358495,0.5749083108435403,0.7275954814416353
79,3,chebyshev,weights_sqr8,4107,13411,5179,1126,0.7353397976745162,0.4422786991169502,0.784827059048347,0.5657414422480886,0.7214093598708984
80,3,cosine,uniform,4253,13862,4728,980,0.7603996138185787,0.47355528337601605,0.8127269252818651,0.5984240889264106,0.7456697149004842
81,3,cosine,distance,4260,14064,4526,973,0.7691726482810729,0.4848622809014341,0.8140645901012803,0.6077466295741493,0.7565357719203873
82,3,cosine,weights_sqr,4235,14224,4366,998,0.774839440876464,0.4923846064411115,0.8092872157462259,0.6122596501373428,0.7651425497579344
83,3,cosine,weights_sqr4,4155,14120,4470,1078,0.7671158124501533,0.4817391304347826,0.7939996178100516,0.5996536296723914,0.7595481441635288
