,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
87,3,euclidean,weights_sqr,2784,17170,1420,2449,0.8375939218402384,0.6622264509990485,0.5320084081788649,0.5900180141994278,0.9236148466917697
88,3,euclidean,weights_sqr4,2797,17035,1555,2436,0.8324728203836629,0.6426930147058824,0.5344926428434932,0.5836202399582681,0.9163528778913395
89,3,euclidean,weights_sqr8,2823,16823,1767,2410,0.8246652394744575,0.6150326797385621,0.5394611121727498,0.5747734907869286,0.9049488972565896
90,4,manhattan,uniform,2267,17942,648,2966,0.8482978634093103,0.7777015437392796,0.43321230651633863,0.5564555719194894,0.9651425497579343
91,4,manhattan,distance,2848,17330,1260,2385,0.8469965999244428,0.6932814021421616,0.5442384865278043,0.6097848196124611,0.9322216245293168
92,4,manhattan,weights_sqr,2857,17322,1268,2376,0.8470385761658901,0.6926060606060606,0.5459583412956239,0.6106005556742894,0.9317912856374395
93,4,manhattan,weights_sqr4,2900,17259,1331,2333,0.8461990513369433,0.6854171590640511,0.5541754251863176,0.6128486897717668,0.9284023668639053
94,4,manhattan,weights_sqr8,2934,17056,1534,2299,0.8391050665323427,0.6566696508504923,0.5606726543091917,0.6048860942170909,0.9174825174825175
95,4,nan_euclidean,uniform,2218,17881,709,3015,0.8436804768501028,0.7577724632729758,0.4238486527804319,0.5436274509803921,0.9618612157073696
96,4,nan_euclidean,distance,2783,17218,1372,2450,0.8395668051882634,0.6697954271961493,0.5318173132046627,0.5928845334469536,0.9261968800430339
97,4,nan_euclidean,weights_sqr,2786,17218,1372,2447,0.8396927339126055,0.67003367003367,0.5323905981272693,0.5933340432328825,0.9261968800430339
98,4,nan_euclidean,weights_sqr4,2797,17166,1424,2436,0.8379717080132645,0.6626391850272447,0.5344926428434932,0.5917072138777236,0.923399677245831
99,4,nan_euclidean,weights_sqr8,2820,16943,1647,2413,0.8295764597237963,0.6312961719274681,0.5388878272501433,0.5814432989690721,0.9114039806347498
100,4,minkowski,uniform,2218,17881,709,3015,0.8436804768501028,0.7577724632729758,0.4238486527804319,0.5436274509803921,0.9618612157073696
101,4,minkowski,distance,2783,17218,1372,2450,0.8395668051882634,0.6697954271961493,0.5318173132046627,0.5928845334469536,0.9261968800430339
102,4,minkowski,weights_sqr,2786,17218,1372,2447,0.8396927339126055,0.67003367003367,0.5323905981272693,0.5933340432328825,0.9261968800430339
103,4,minkowski,weights_sqr4,2797,17166,1424,2436,0.8379717080132645,0.6626391850272447,0.5344926428434932,0.5917072138777236,0.923399677245831
104,4,minkowski,weights_sqr8,2820,16943,1647,2413,0.8295764597237963,0.6312961719274681,0.5388878272501433,0.5814432989690721,0.9114039806347498
105,4,chebyshev,uniform,2152,17845,745,3081,0.8393989002224741,0.74283741801864,0.4112363844830881,0.5293972939729398,0.9599246906939215
106,4,chebyshev,distance,2675,17100,1490,2558,0.8300801746211645,0.6422569027611045,0.5111790559908275,0.5692700574590338,0.9198493813878429
107,4,chebyshev,weights_sqr,2682,17100,1490,2551,0.8303740083112958,0.6428571428571429,0.5125167208102427,0.5703349282296651,0.9198493813878429
108,4,chebyshev,weights_sqr4,2695,17024,1566,2538,0.8277295051001133,0.6324806383478057,0.515000955474871,0.5677269854645038,0.9157611619150081
109,4,chebyshev,weights_sqr8,2693,16798,1792,2540,0.8181589220501196,0.6004459308807135,0.5146187655264667,0.554229265280922,0.9036040882194728
110,4,cosine,uniform,2213,17809,781,3020,0.8404483062586576,0.7391449565798264,0.422893177909421,0.5379846845751792,0.9579881656804734
111,4,cosine,distance,2815,17069,1521,2418,0.8346555849389246,0.6492158671586716,0.5379323523791324,0.588358240150486,0.9181818181818182
112,4,cosine,weights_sqr,2836,16998,1592,2397,0.8325567728665575,0.6404697380307136,0.5419453468373782,0.5871027843908497,0.9143625605164066
113,4,cosine,weights_sqr4,2860,16820,1770,2373,0.8260924316836671,0.6177105831533477,0.5465316262182305,0.5799452499239582,0.9047875201721356
114,4,cosine,weights_sqr8,2851,16590,2000,2382,0.8160601099777526,0.5877138734281592,0.5448117714504108,0.5654502181673939,0.8924152770306616
